# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

256501 3 36.1707 22.2938 46.5416
256438 3 33.8433 22.3807 46.2172
256379 3 31.4292 22.5261 45.8251
256500 3 35.0223 21.5908 46.3067
256437 3 32.6195 21.7165 45.934
256882 3 44.7648 28.0362 48.7606
256879 3 44.6648 25.3096 48.368
256795 3 44.6642 23.95 48.1274
256799 3 42.2857 28.1565 48.7181
256720 3 39.8814 28.1679 48.5324
256881 3 43.5031 27.4051 48.6072
256797 3 43.4837 26.0323 48.2014
256794 3 43.4713 23.2664 47.8877
256719 3 38.674 27.5358 48.2941
256798 3 41.0848 27.4542 48.4747
256718 3 41.0921 26.0892 48.1756
256643 3 38.6377 26.164 47.8655
256796 3 42.2696 25.3852 47.9864
256716 3 42.2867 23.9854 47.7814
256717 3 39.8423 25.459 47.9741
256641 3 39.8511 24.0971 47.7025
256715 3 41.0235 23.3219 47.6472
256640 3 38.6289 23.5352 47.2709
256714 3 43.4341 21.8927 47.6706
256639 3 41.0186 22.0027 47.3434
256568 3 38.6096 22.1994 46.8184
257060 3 49.5661 27.9978 48.811
256969 3 47.1658 28.0586 48.7878
257154 3 50.7625 27.3161 48.8034
257058 3 50.7863 25.9127 48.6623
257055 3 50.7466 23.1854 48.4519
256968 3 45.9462 27.3505 48.7691
257059 3 48.3673 27.3395 48.5916
256967 3 48.3753 25.9676 48.4163
256880 3 45.9258 25.9532 48.5365
257057 3 49.5643 25.2339 48.5491
256965 3 49.5531 23.8197 48.5145
256966 3 47.1386 25.2754 48.387
256878 3 47.1124 23.8719 48.3774
256964 3 48.3135 23.2336 48.2406
256877 3 45.867 23.1987 48.1915
256876 3 48.2896 21.8306 48.0969
256793 3 45.8705 21.8394 47.9456
256963 3 50.7041 21.7348 48.3993
257357 3 56.7679 27.8101 49.8576
257254 3 54.3542 27.8283 49.6563
257155 3 52.0038 27.9394 49.0504
257463 3 57.9442 27.0725 49.9462
