LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

632 1 -43.05 102.9704 15 0 0 0
732 1 -40.59 100.1299 15 0 0 0
734 1 -41.82 102.2603 15 0 0 0
735 1 -40.59 102.9704 15 0 0 0
730 1 -39.36 97.9994 15 0 0 0
731 1 -38.13 98.7096 15 0 0 0
733 1 -39.36 100.84 15 0 0 0
837 1 -36.9 97.9994 15 0 0 0
838 1 -35.67 98.7096 15 0 0 0
839 1 -38.13 100.1299 15 0 0 0
840 1 -36.9 100.84 15 0 0 0
841 1 -39.36 102.2603 15 0 0 0
842 1 -38.13 102.9704 15 0 0 0
948 1 -34.44 97.9994 15 0 0 0
949 1 -33.21 98.7096 15 0 0 0
950 1 -35.67 100.1299 15 0 0 0
951 1 -34.44 100.84 15 0 0 0
952 1 -36.9 102.2603 15 0 0 0
953 1 -35.67 102.9704 15 0 0 0
1065 1 -33.21 100.1299 15 0 0 0
1067 1 -34.44 102.2603 15 0 0 0
1068 1 -33.21 102.9704 15 0 0 0
1063 1 -31.98 97.9994 15 0 0 0
1064 1 -30.75 98.7096 15 0 0 0
1066 1 -31.98 100.84 15 0 0 0
1182 1 -29.52 97.9994 15 0 0 0
1183 1 -28.29 98.7096 15 0 0 0
1184 1 -30.75 100.1299 15 0 0 0
1185 1 -29.52 100.84 15 0 0 0
1186 1 -31.98 102.2603 15 0 0 0
1187 1 -30.75 102.9704 15 0 0 0
1305 1 -27.06 97.9994 15 0 0 0
1306 1 -25.83 98.7096 15 0 0 0
1307 1 -28.29 100.1299 15 0 0 0
1308 1 -27.06 100.84 15 0 0 0
1309 1 -29.52 102.2603 15 0 0 0
1310 1 -28.29 102.9704 15 0 0 0
1434 1 -25.83 100.1299 15 0 0 0
1436 1 -27.06 102.2603 15 0 0 0
1437 1 -25.83 102.9704 15 0 0 0
1432 1 -24.6 97.9994 15 0 0 0
1433 1 -23.37 98.7096 15 0 0 0
1435 1 -24.6 100.84 15 0 0 0
1563 1 -22.14 97.9994 15 0 0 0
1564 1 -20.91 98.7096 15 0 0 0
1565 1 -23.37 100.1299 15 0 0 0
1566 1 -22.14 100.84 15 0 0 0
1567 1 -24.6 102.2603 15 0 0 0
1568 1 -23.37 102.9704 15 0 0 0
1698 1 -19.68 97.9994 15 0 0 0
1700 1 -20.91 100.1299 15 0 0 0
1701 1 -19.68 100.84 15 0 0 0
1702 1 -22.14 102.2603 15 0 0 0
1703 1 -20.91 102.9704 15 0 0 0
1841 1 -19.68 102.2603 15 0 0 0
534 1 -46.74 105.1008 15 0 0 0
635 1 -46.74 106.5211 15 0 0 0
637 1 -46.74 109.3617 15 0 0 0
633 1 -45.51 104.3907 15 0 0 0
634 1 -44.28 105.1008 15 0 0 0
636 1 -45.51 107.2313 15 0 0 0
736 1 -43.05 104.3907 15 0 0 0
737 1 -41.82 105.1008 15 0 0 0
738 1 -44.28 106.5211 15 0 0 0
739 1 -43.05 107.2313 15 0 0 0
740 1 -45.51 108.6515 15 0 0 0
741 1 -44.28 109.3617 15 0 0 0
843 1 -40.59 104.3907 15 0 0 0
845 1 -41.82 106.5211 15 0 0 0
846 1 -40.59 107.2313 15 0 0 0
847 1 -43.05 108.6515 15 0 0 0
848 1 -41.82 109.3617 15 0 0 0
958 1 -40.59 108.6515 15 0 0 0
